id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Hospital Name,info
Hospital #0,Anantpur,Andhra Pradesh,Ananthapuramu,219.608,14.696532573816466,77.5845696812239,4.1,229,Columbia Asia Hospital 1,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #1997,Salem,Tamilnadu,Salem,663.0,11.657328431807386,78.13337469201545,4.9,2260,Narayana Hospital 2007,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist)
Hospital #1998,Salem,Tamilnadu,Salem,663.0,11.669116944550687,78.2778081910936,2.9,223,Paras Hospital 2008,Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist)
Hospital #1999,Salem,Tamilnadu,Salem,663.0,11.634590953116607,78.12343070309844,4.3,1916,Manipal Hospital 2009,Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist)
Hospital #2000,Salem,Tamilnadu,Salem,663.0,11.718552219269814,78.14095402793929,4.0,644,Apollo Hospital 2010,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #2001,Salem,Tamilnadu,Salem,663.0,11.65889722783379,78.1729452293784,4.5,2200,Columbia Asia Hospital 2011,Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist)
Hospital #2002,Salem,Tamilnadu,Salem,663.0,11.498743293863132,78.25686289659511,2.9,275,Manipal Hospital 2012,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist)
Hospital #2003,Salem,Tamilnadu,Salem,663.0,11.678499447815494,78.13639224434198,3.0,228,Aster Hospital 2013,Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist)
Hospital #2004,Salem,Tamilnadu,Salem,663.0,11.63785773586898,78.09583584980297,4.5,330,Wockhardt Hospital 2014,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist)
Hospital #2005,Salem,Tamilnadu,Salem,663.0,11.659537624879375,78.13528879457496,3.8,125,Aster Hospital 2015,Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist)
Hospital #2006,Salem,Tamilnadu,Salem,663.0,11.597320461632982,78.17444073558889,4.6,113,Narayana Hospital 2016,Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Das (Pediatrician)
Hospital #2007,Salem,Tamilnadu,Salem,663.0,11.70566678653957,78.12069715493884,3.9,223,Global Hospital 2017,Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist)
Hospital #2008,Salem,Tamilnadu,Salem,663.0,11.704839656082626,78.1719595639288,4.3,326,Fortis Hospital 2018,Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #2009,Sivakasi,Tamilnadu,Virudhunagar,454.0,9.4529375,77.7993679,4.6,5,Global Hospital 2019,Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic)
Hospital #2010,Thanjavur,Tamilnadu,Thanjavur,691.0,10.751904030780937,79.10158697301918,4.5,2547,Saket City Hospital 2020,Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist)
Hospital #2011,Thanjavur,Tamilnadu,Thanjavur,691.0,10.797622867894852,79.11306555661443,3.9,590,Paras Hospital 2021,Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist)
Hospital #2012,Theni,Tamilnadu,Theni,433.0,9.7296875,77.2831179,4.4,30,Indraprastha Hospital 2022,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist)
Hospital #2013,Tirunelveli,Tamilnadu,Tirunelveli,433.0,8.7109375,77.7239929,3.5,16,Artemis Hospital 2023,Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist)
Hospital #2014,Tiruppur,Tamilnadu,Tiruppur,476.0,11.169455223376978,77.30550105286738,3.5,177,Global Hospital 2024,Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #2015,Tiruppur,Tamilnadu,Tiruppur,476.0,11.5777440747511,78.10142903415097,2.5,35,Primus Hospital 2025,Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist)
Hospital #2016,Tiruppur,Tamilnadu,Tiruppur,476.0,11.111880222834753,77.27072859628869,4.2,954,Artemis Hospital 2026,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #2017,Tiruvannamalai,Tamilnadu,Tiruvannamalai,399.0,12.2290625,79.0636179,3.4,50,Paras Hospital 2027,Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist)
Hospital #2018,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.811309004640272,78.67647261882539,4.6,1497,Wockhardt Hospital 2028,Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist)
Hospital #2019,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.909191306212572,78.72334617690987,3.7,33,Artemis Hospital 2029,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist)
Hospital #2020,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.85159444323746,78.71487752298037,3.4,54,Wockhardt Hospital 2030,Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist)
Hospital #2021,Trichy,Tamilnadu,Tiruchirappalli,602.0,10.836631773636888,78.61646881866776,4.1,128,Columbia Asia Hospital 2031,Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician)
Hospital #2022,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.846751738456675,78.1232987673502,3.9,257,Apollo Hospital 2032,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #2023,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.83507849371869,78.11993768590918,4.1,229,Columbia Asia Hospital 2033,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician)
Hospital #2024,Tuticorin,Tamilnadu,Thoothukudi,378.0,8.799066150615612,78.14783026991783,4.7,464,Artemis Hospital 2034,Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist)
Hospital #2025,Vellore,Tamilnadu,Vellore,776.0,12.8704375,79.0873679,4.4,2446,Manipal Hospital 2035,Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist)
Hospital #2026,Hyderabad,Telangana,Hyderabad,18172.0,17.419403534213284,78.39834690683674,4.2,237,Aster Hospital 2036,Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist)
Hospital #2027,Hyderabad,Telangana,Hyderabad,18172.0,17.514572280656807,78.52934954584234,3.6,58,Artemis Hospital 2037,Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician)
Hospital #2028,Hyderabad,Telangana,Hyderabad,18172.0,17.389573599541166,78.50717318766083,3.5,514,Columbia Asia Hospital 2038,Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist)
Hospital #2029,Hyderabad,Telangana,Hyderabad,18172.0,17.366476696814637,78.50798337789068,4.4,352,BLK Hospital 2039,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist)
Hospital #2030,Hyderabad,Telangana,Hyderabad,18172.0,17.482075313965346,78.33326829406016,3.9,2520,Paras Hospital 2040,Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist)
Hospital #2031,Hyderabad,Telangana,Hyderabad,18172.0,17.498350257353152,78.39061430140694,4.1,229,Manipal Hospital 2041,Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #2032,Hyderabad,Telangana,Hyderabad,18172.0,17.490884339807447,78.37629957677976,4.2,1592,Columbia Asia Hospital 2042,Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist)
Hospital #2033,Hyderabad,Telangana,Hyderabad,18172.0,17.374427457274834,78.48342574053689,4.7,4829,Global Hospital 2043,Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist)
Hospital #2034,Hyderabad,Telangana,Hyderabad,18172.0,17.29184702445592,78.49248364622616,3.6,119,Max Hospital 2044,Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist)
Hospital #2035,Hyderabad,Telangana,Hyderabad,18172.0,17.433332730021807,78.41918460449087,4.5,8151,Wockhardt Hospital 2045,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist)
Hospital #2036,Hyderabad,Telangana,Hyderabad,18172.0,17.532292647310623,78.42573678822258,4.4,6665,Narayana Hospital 2046,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #2037,Hyderabad,Telangana,Hyderabad,18172.0,17.427978682583884,78.50182169764068,2.9,62,Fortis Hospital 2047,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist)
Hospital #2038,Hyderabad,Telangana,Hyderabad,18172.0,17.49100340428417,78.40423989164272,4.5,2926,Indraprastha Hospital 2048,Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist)
Hospital #2039,Hyderabad,Telangana,Hyderabad,18172.0,17.59208652300614,78.37735058698809,3.0,45,Columbia Asia Hospital 2049,Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #2040,Hyderabad,Telangana,Hyderabad,18172.0,17.509173658031898,78.58303121256733,3.5,161,Primus Hospital 2050,Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist)
Hospital #2041,Hyderabad,Telangana,Hyderabad,18172.0,17.483018970300822,78.55400351549677,3.9,174,Fortis Hospital 2051,Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist)
Hospital #2042,Hyderabad,Telangana,Hyderabad,18172.0,17.447320546659576,78.41006465707682,4.4,106,Paras Hospital 2052,Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist)
Hospital #2043,Hyderabad,Telangana,Hyderabad,18172.0,17.477866021713076,78.36574764172843,4.3,765,BLK Hospital 2053,Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist)
Hospital #2044,Hyderabad,Telangana,Hyderabad,18172.0,17.36422548219288,78.58822406752772,4.4,623,Medanta Hospital 2054,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist)
Hospital #2045,Hyderabad,Telangana,Hyderabad,18172.0,17.40984326049011,78.53219446755907,3.4,264,Columbia Asia Hospital 2055,Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist)
Hospital #2046,Hyderabad,Telangana,Hyderabad,18172.0,17.421784352012036,78.47254554741998,4.4,701,Max Hospital 2056,Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist)
Hospital #2047,Hyderabad,Telangana,Hyderabad,18172.0,17.42126979806444,78.45909951122502,3.7,215,Fortis Hospital 2057,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist)
Hospital #2048,Hyderabad,Telangana,Hyderabad,18172.0,17.4616027362789,78.43982837186935,4.8,2778,Indraprastha Hospital 2058,Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist)
Hospital #2049,Hyderabad,Telangana,Hyderabad,18172.0,17.417216446738514,78.43997501647874,4.7,7694,Artemis Hospital 2059,Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist)
Hospital #2050,Hyderabad,Telangana,Hyderabad,18172.0,17.30803369390764,78.3969774495788,2.8,241,Columbia Asia Hospital 2060,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic)
Hospital #2051,Hyderabad,Telangana,Hyderabad,18172.0,17.27392619045156,78.47938752236358,3.3,268,Apollo Hospital 2061,Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist)
Hospital #2052,Hyderabad,Telangana,Hyderabad,18172.0,17.414474683109297,78.50025982992351,4.6,695,BLK Hospital 2062,Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
Hospital #2053,Hyderabad,Telangana,Hyderabad,18172.0,17.449183614301877,78.37494401409784,4.5,8345,Paras Hospital 2063,Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #2054,Hyderabad,Telangana,Hyderabad,18172.0,17.45426019203968,78.43271485357371,4.9,23334,Narayana Hospital 2064,Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist)
Hospital #2055,Hyderabad,Telangana,Hyderabad,18172.0,17.46862338850184,78.40982220213468,4.5,211,Max Hospital 2065,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #2056,Hyderabad,Telangana,Hyderabad,18172.0,17.410574342851444,78.59925990304288,3.4,38,Saket City Hospital 2066,Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist)
Hospital #2057,Hyderabad,Telangana,Hyderabad,18172.0,17.443861262116794,78.51753106584289,4.4,257,Saket City Hospital 2067,Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist)
Hospital #2058,Hyderabad,Telangana,Hyderabad,18172.0,17.716992409046863,78.68508483790595,2.8,47,Primus Hospital 2068,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #2059,Hyderabad,Telangana,Hyderabad,18172.0,17.351492227266103,78.27866988553453,3.3,85,Fortis Hospital 2069,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist)
Hospital #2060,Hyderabad,Telangana,Hyderabad,18172.0,17.493599341059717,78.39540646857623,3.9,1060,Max Hospital 2070,Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #2061,Hyderabad,Telangana,Hyderabad,18172.0,17.470725829436383,78.4522498287069,4.3,580,Manipal Hospital 2071,Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #2062,Hyderabad,Telangana,Hyderabad,18172.0,17.354776048046247,78.47126499809063,4.5,588,Indraprastha Hospital 2072,Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist)
Hospital #2063,Hyderabad,Telangana,Hyderabad,18172.0,17.351490059087407,78.5507034345611,4.3,5826,Narayana Hospital 2073,Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic)
Hospital #2064,Hyderabad,Telangana,Hyderabad,18172.0,17.469206216348258,78.3811732478266,3.6,393,Artemis Hospital 2074,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist)
Hospital #2065,Hyderabad,Telangana,Hyderabad,18172.0,17.419553812949285,78.46423124159207,4.8,29007,Columbia Asia Hospital 2075,Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #2066,Hyderabad,Telangana,Hyderabad,18172.0,17.477105201784198,78.44884050827399,3.4,400,Columbia Asia Hospital 2076,Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #2067,Hyderabad,Telangana,Hyderabad,18172.0,17.50434187230603,78.4595115657236,2.8,41,Saket City Hospital 2077,Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist)
Hospital #2068,Hyderabad,Telangana,Hyderabad,18172.0,17.417158853416403,78.47528659936953,3.7,496,Columbia Asia Hospital 2078,Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist)
Hospital #2069,Hyderabad,Telangana,Hyderabad,18172.0,17.483328317804315,78.36973105958504,4.7,11009,Paras Hospital 2079,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #2070,Hyderabad,Telangana,Hyderabad,18172.0,17.41470789516583,78.39131739573547,4.8,31554,Narayana Hospital 2080,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #2071,Hyderabad,Telangana,Hyderabad,18172.0,17.331487433184883,78.51562853552858,4.3,1283,Apollo Hospital 2081,Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic)
Hospital #2072,Hyderabad,Telangana,Hyderabad,18172.0,17.456585164760124,78.42895042150258,4.1,229,Medanta Hospital 2082,Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #2073,Hyderabad,Telangana,Hyderabad,18172.0,17.54411047190667,78.38632693017475,4.1,229,Primus Hospital 2083,Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #2074,Hyderabad,Telangana,Hyderabad,18172.0,17.507536208802076,78.38082254985295,4.4,1997,Aster Hospital 2084,Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist)
Hospital #2075,Hyderabad,Telangana,Hyderabad,18172.0,17.482958269587655,78.42745589317829,4.0,34,Global Hospital 2085,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #2076,Hyderabad,Telangana,Hyderabad,18172.0,17.497802785336827,78.39630093963774,4.5,534,Primus Hospital 2086,Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #2077,Hyderabad,Telangana,Hyderabad,18172.0,17.500430932615707,78.31898334879678,4.4,143,Fortis Hospital 2087,Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist)
Hospital #2078,Hyderabad,Telangana,Hyderabad,18172.0,17.48269767483397,78.6053046118147,5.0,776,Apollo Hospital 2088,Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic)
Hospital #2079,Hyderabad,Telangana,Hyderabad,18172.0,17.361795496972913,78.5754157009483,4.6,2009,Wockhardt Hospital 2089,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist)
Hospital #2080,Hyderabad,Telangana,Hyderabad,18172.0,17.416058133176232,78.43416650984018,4.4,2917,Primus Hospital 2090,Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist)
Hospital #2081,Hyderabad,Telangana,Hyderabad,18172.0,17.506067547964044,78.47936815277995,3.7,265,Artemis Hospital 2091,Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic)
Hospital #2082,Hyderabad,Telangana,Hyderabad,18172.0,17.390011501909317,78.40992699501496,4.7,1285,Saket City Hospital 2092,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #2083,Hyderabad,Telangana,Hyderabad,18172.0,17.385312025153183,78.56335673952411,1.9,372,BLK Hospital 2093,Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist)
Hospital #2084,Hyderabad,Telangana,Hyderabad,18172.0,17.42353170732193,78.43424798554672,3.5,239,Fortis Hospital 2094,Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Roy (Psychiatrist)
Hospital #2085,Hyderabad,Telangana,Hyderabad,18172.0,17.17545258706744,78.30930507184124,2.6,36,Columbia Asia Hospital 2095,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
